nz,kaikoura suburban,f1,-42.383333,173.65
nz,kaimai,e8,-37.833333,175.966667
nz,kaimata,f9,-39.166667,174.3
nz,kaimaumau,e7,-34.916667,173.266667
nz,kaimiro,f9,-39.2,174.15
nz,kaingapai hakataramea station,e9,-44.6,170.566667
nz,kaingaroa,e7,-35.033333,173.333333
nz,kaipaki,e7,-37.933333,175.366667
nz,kaipara flat,e7,-36.416667,174.55
nz,kairanga,g2,-40.35,175.533333
nz,kairara,e7,-35.8,173.816667
nz,kairua,e7,-37.716667,176.283333
nz,kairuru,f5,-41.033333,172.933333
nz,kaitangata,f4,-46.275,169.85
nz,kaitaratahi,f1,-38.533333,177.916667
nz,kaitawa,f1,-40.5,175.883333
nz,kaitieke,g2,-39.1,175.266667
nz,kaitoke,f2,-41.083333,175.166667
nz,kaituna,g2,-41.466667,173.783333
nz,kaiuma,f4,-41.233333,173.766667
nz,kaiwaka,f2,-36.166667,174.45
nz,kaiwarawara,g2,-41.266667,174.783333
nz,kakahi,g2,-38.916667,175.383333
nz,kakahu bush,e9,-44.15,171.116667
nz,kakanui,e7,-45.183333,170.9
nz,kakapo bay,f1,-41.333333,174.116667
nz,kaka point,f7,-46.383333,169.783333
nz,kakapotahi,g3,-42.983333,170.7
nz,kakapuaka,f7,-46.266667,169.716667
nz,kakaramea,g2,-39.716667,174.45
nz,kakatahi,g2,-39.683333,175.333333
nz,kamahi,g2,-46.333333,168.716667
nz,kamaka,g3,-42.433333,171.383333
nz,kamo,e7,-35.683333,174.316667
nz,kaniere,g3,-42.75,171
nz,kanohi,e7,-36.583333,174.516667
nz,kapara,f9,-39.533333,174.75
nz,kaponga,f9,-39.433333,174.15
nz,kapowai,f5,-40.9,173.833333
nz,kapuka,f8,-46.466667,168.633333
nz,kapuni,f9,-39.483333,174.133333
nz,karamea,f2,-41.25,172.116667
